file,shape,n1,n2,ratio,1/ratio,area_n1,area_n2,area_ratio,per_n1,per_n2,per_ratio
circle__1_lessthan_8_4_area_S1.png, circle,8,4,2,0.5,13824,13824,1,1116,789,1.41
circle__1_lessthan_8_4_area_S2.png, circle,8,4,2,0.5,13824,13824,1,1116,789,1.41
circle__1_lessthan_8_5_area_S1.png, circle,8,5,1.6,0.63,13824,13824,1,1114,917,1.21
circle__1_lessthan_8_5_area_S2.png, circle,8,5,1.6,0.63,13824,13824,1,1114,917,1.21
circle__1_lessthan_8_6_area_S1.png, circle,8,6,1.33,0.75,13824,13824,1,1126,996,1.13
circle__1_lessthan_8_6_area_S2.png, circle,8,6,1.33,0.75,13824,13824,1,1126,996,1.13
circle__1_lessthan_8_7_area_S1.png, circle,8,7,1.14,0.88,13824,13824,1,1146,1072,1.07
circle__1_lessthan_8_7_area_S2.png, circle,8,7,1.14,0.88,13824,13824,1,1146,1072,1.07
circle__1_equal_8_8_area_S1.png, circle,8,8,1,1,13824,13824,1,1124,1134,0.99
circle__1_equal_8_8_area_S2.png, circle,8,8,1,1,13824,13824,1,1124,1134,0.99
circle__1_greaterthan_8_9_area_S1.png, circle,8,9,0.89,1.13,13824,13824,1,1138,1182,0.96
circle__1_greaterthan_8_9_area_S2.png, circle,8,9,0.89,1.13,13824,13824,1,1138,1182,0.96
circle__1_lessthan_9_1_area_S1.png, circle,9,1,9,0.11,13824,13824,1,1223,416,2.94
circle__1_lessthan_9_1_area_S2.png, circle,9,1,9,0.11,13824,13824,1,1223,416,2.94
circle__1_lessthan_9_2_area_S1.png, circle,9,2,4.5,0.22,13824,13824,1,1200,569,2.11
circle__1_lessthan_9_2_area_S2.png, circle,9,2,4.5,0.22,13824,13824,1,1200,569,2.11
circle__1_lessthan_9_3_area_S1.png, circle,9,3,3,0.33,13824,13824,1,1207,698,1.73
circle__1_lessthan_9_3_area_S2.png, circle,9,3,3,0.33,13824,13824,1,1207,698,1.73
circle__1_lessthan_9_4_area_S1.png, circle,9,4,2.25,0.44,13824,13824,1,1184,793,1.49
circle__1_lessthan_9_4_area_S2.png, circle,9,4,2.25,0.44,13824,13824,1,1184,793,1.49
circle__1_lessthan_9_5_area_S1.png, circle,9,5,1.8,0.56,13824,13824,1,1207,915,1.32
circle__1_lessthan_9_5_area_S2.png, circle,9,5,1.8,0.56,13824,13824,1,1207,915,1.32
circle__1_lessthan_9_6_area_S1.png, circle,9,6,1.5,0.67,13824,13824,1,1197,975,1.23
circle__1_lessthan_9_6_area_S2.png, circle,9,6,1.5,0.67,13824,13824,1,1197,975,1.23
circle__1_lessthan_9_7_area_S1.png, circle,9,7,1.29,0.78,13824,13824,1,1203,1066,1.13
circle__1_lessthan_9_7_area_S2.png, circle,9,7,1.29,0.78,13824,13824,1,1203,1066,1.13
circle__1_lessthan_9_8_area_S1.png, circle,9,8,1.13,0.89,13824,13824,1,1189,1147,1.04
circle__1_lessthan_9_8_area_S2.png, circle,9,8,1.13,0.89,13824,13824,1,1189,1147,1.04
circle__1_equal_9_9_area_S1.png, circle,9,9,1,1,13824,13824,1,1191,1211,0.98
circle__1_equal_9_9_area_S2.png, circle,9,9,1,1,13824,13824,1,1191,1211,0.98
circle__2_equal_1_1_area_S1.png, circle,1,1,1,1,13824,13824,1,416,416,1
circle__2_greaterthan_1_2_area_S1.png, circle,1,2,0.5,2,13824,13824,1,416,565,0.74
circle__2_greaterthan_1_2_area_S2.png, circle,1,2,0.5,2,13824,13824,1,416,565,0.74
circle__2_greaterthan_1_3_area_S1.png, circle,1,3,0.33,3,13824,13824,1,416,709,0.59
circle__2_greaterthan_1_3_area_S2.png, circle,1,3,0.33,3,13824,13824,1,416,709,0.59
circle__2_greaterthan_1_4_area_S1.png, circle,1,4,0.25,4,13824,13824,1,416,817,0.51
circle__2_greaterthan_1_4_area_S2.png, circle,1,4,0.25,4,13824,13824,1,416,817,0.51
circle__2_greaterthan_1_5_area_S1.png, circle,1,5,0.2,5,13824,13824,1,416,915,0.45
circle__2_greaterthan_1_5_area_S2.png, circle,1,5,0.2,5,13824,13824,1,416,915,0.45
circle__2_greaterthan_1_6_area_S1.png, circle,1,6,0.17,6,13824,13824,1,416,1001,0.42
circle__2_greaterthan_1_6_area_S2.png, circle,1,6,0.17,6,13824,13824,1,416,1001,0.42
circle__2_greaterthan_1_7_area_S1.png, circle,1,7,0.14,7,13824,13824,1,416,1050,0.4
circle__2_greaterthan_1_7_area_S2.png, circle,1,7,0.14,7,13824,13824,1,416,1050,0.4
circle__2_greaterthan_1_8_area_S1.png, circle,1,8,0.13,8,13824,13824,1,416,1111,0.37
circle__2_greaterthan_1_8_area_S2.png, circle,1,8,0.13,8,13824,13824,1,416,1111,0.37
circle__2_greaterthan_1_9_area_S1.png, circle,1,9,0.11,9,13824,13824,1,416,1188,0.35
circle__2_greaterthan_1_9_area_S2.png, circle,1,9,0.11,9,13824,13824,1,416,1188,0.35
circle__2_lessthan_2_1_area_S1.png, circle,2,1,2,0.5,13824,13824,1,537,416,1.29
circle__2_lessthan_2_1_area_S2.png, circle,2,1,2,0.5,13824,13824,1,537,416,1.29
circle__2_equal_2_2_area_S1.png, circle,2,2,1,1,13824,13824,1,573,585,0.98
circle__2_equal_2_2_area_S2.png, circle,2,2,1,1,13824,13824,1,573,585,0.98
circle__2_greaterthan_2_3_area_S1.png, circle,2,3,0.67,1.5,13824,13824,1,538,712,0.76
circle__2_greaterthan_2_3_area_S2.png, circle,2,3,0.67,1.5,13824,13824,1,538,712,0.76
circle__2_greaterthan_2_4_area_S1.png, circle,2,4,0.5,2,13824,13824,1,563,809,0.7
circle__2_greaterthan_2_4_area_S2.png, circle,2,4,0.5,2,13824,13824,1,563,809,0.7
circle__2_greaterthan_2_5_area_S1.png, circle,2,5,0.4,2.5,13824,13824,1,536,885,0.61
circle__2_greaterthan_2_5_area_S2.png, circle,2,5,0.4,2.5,13824,13824,1,536,885,0.61
circle__2_greaterthan_2_6_area_S1.png, circle,2,6,0.33,3,13824,13824,1,571,983,0.58
circle__2_greaterthan_2_6_area_S2.png, circle,2,6,0.33,3,13824,13824,1,571,983,0.58
circle__2_greaterthan_2_7_area_S1.png, circle,2,7,0.29,3.5,13824,13824,1,576,1037,0.56
circle__2_greaterthan_2_7_area_S2.png, circle,2,7,0.29,3.5,13824,13824,1,576,1037,0.56
circle__2_greaterthan_2_8_area_S1.png, circle,2,8,0.25,4,13824,13824,1,579,1106,0.52
circle__2_greaterthan_2_8_area_S2.png, circle,2,8,0.25,4,13824,13824,1,579,1106,0.52
circle__2_greaterthan_2_9_area_S1.png, circle,2,9,0.22,4.5,13824,13824,1,581,1198,0.48
circle__2_greaterthan_2_9_area_S2.png, circle,2,9,0.22,4.5,13824,13824,1,581,1198,0.48
circle__2_lessthan_3_1_area_S1.png, circle,3,1,3,0.33,13824,13824,1,702,416,1.69
circle__2_lessthan_3_1_area_S2.png, circle,3,1,3,0.33,13824,13824,1,702,416,1.69
circle__2_lessthan_3_2_area_S1.png, circle,3,2,1.5,0.67,13824,13824,1,695,569,1.22
circle__2_lessthan_3_2_area_S2.png, circle,3,2,1.5,0.67,13824,13824,1,695,569,1.22
circle__2_equal_3_3_area_S1.png, circle,3,3,1,1,13824,13824,1,700,703,1
